I_0,I_1,I_2,I_3,I_4,I_5,I_6,I_7,I_8,I_9,I_10,I_11,I_12,I_13,I_14,I_15,I_16,I_17,I_18,I_19,I_20,I_21,I_22,I_23,I_24,I_25,I_26,I_27,I_28,I_29,I_30,I_31,I_32,I_33,I_34,I_35,I_36,I_37,I_38,I_39,I_40,I_41,I_42,I_43,I_44,I_45,I_46,I_47,I_48,I_49,I_50,I_51,I_52,I_53,I_54,I_55,I_56,I_57,I_58,I_59,I_60,I_61,I_62,I_63,I_64,I_65,I_66,I_67,I_68,I_69,I_70,I_71,I_72,I_73,I_74,I_75,I_76,I_77,I_78,I_79,I_80,I_81,I_82,I_83,I_84,I_85,I_86,I_87,I_88,I_89,I_90,I_91,I_92,I_93,I_94,I_95,I_96,I_97,I_98,I_99
2.88068613277839e-05,4.263541432983375e-05,5.373259627507189e-05,5.8962704171270565e-05,5.7600542556794255e-05,5.183773717097834e-05,4.594267312149818e-05,4.4394546230153884e-05,4.9824456394361e-05,6.173572445706096e-05,7.665407873664424e-05,8.970577495041513e-05,9.693418552682816e-05,9.727178643719459e-05,9.31901383951299e-05,8.963212873827346e-05,9.163554506886446e-05,0.0001017115521779211,0.00011822428426456887,0.00013561553780819135,0.00014649213008211345,0.00014471491067994063,0.00012811437035165773,9.957260703378012e-05,6.593216335728399e-05,3.5203867857423805e-05,1.3375735247715304e-05,2.3611278294363327e-06,1.1726697359935508e-07,2.9168284026681774e-06,8.645502608212077e-06,1.937268212805652e-05,4.1653918563896654e-05,8.404727096322642e-05,0.0001527376786937224,0.0002473095767644393,0.00035899279150083165,0.00047288112766101075,0.0005739346586604905,0.0006547045610435986,0.0007215052264917635,0.0007958416883894165,0.0009094126247531305,0.0010934688061883327,0.0013657744815039432,0.0017198627392295584,0.0021210006131196246,0.0025112427476739435,0.002822822090255914,0.0029960487873901325,0.002996048787390135,0.0028228220902559156,0.0025112427476739435,0.0021210006131196246,0.0017198627392295584,0.0013657744815039432,0.0010934688061883327,0.0009094126247531305,0.0007958416883894165,0.0007215052264917635,0.0006547045610435986,0.0005739346586604905,0.00047288112766101075,0.00035899279150083165,0.0002473095767644393,0.0001527376786937227,8.404727096322642e-05,4.1653918563896844e-05,1.937268212805652e-05,8.6455026082121e-06,2.9168284026681774e-06,1.1726697359935732e-07,2.3611278294363327e-06,1.3375735247715155e-05,3.5203867857423805e-05,6.59321633572836e-05,9.957260703378012e-05,0.00012811437035165752,0.0001447149106799407,0.0001464921300821135,0.00013561553780819122,0.00011822428426456916,0.0001017115521779211,9.163554506886446e-05,8.963212873827346e-05,9.31901383951299e-05,9.727178643719459e-05,9.693418552682816e-05,8.970577495041509e-05,7.665407873664424e-05,6.173572445706091e-05,4.9824456394361e-05,4.439454623015382e-05,4.594267312149818e-05,5.183773717097844e-05,5.7600542556794255e-05,5.896270417127066e-05,5.373259627507189e-05,4.263541432983379e-05,2.88068613277839e-05
2.2687130429229342e-05,3.14219764982836e-05,3.988951526897621e-05,4.6929691443101814e-05,5.199286868368694e-05,5.5216159741848e-05,5.7173013069749794e-05,5.84358836091977e-05,5.917792239046498e-05,5.9018862033591823e-05,5.7202460058909716e-05,5.303268114072099e-05,4.636807590733646e-05,3.7938952270326444e-05,2.932737383586064e-05,2.260121524615016e-05,1.9749307424323584e-05,2.215066621998293e-05,3.0285149655011073e-05,4.376800086193774e-05,6.162894358388879e-05,8.264102139294094e-05,0.00010549812905678949,0.0001287520932267441,0.00015059620575761051,0.00016872767169233413,0.00018054653172286936,0.00018381581429812244,0.00017765899474502002,0.0001635180451675267,0.00014557390675178184,0.0001302358993368851,0.00012463761202392387,0.00013452350807465342,0.0001622852185483505,0.00020601978783550077,0.0002602294569694331,0.00031820518172823284,0.0003754251489677205,0.00043273495221769596,0.0004979189155766786,0.0005846519896004146,0.0007086664922303148,0.0008820092641052714,0.001107124287048371,0.0013728244020158695,0.001653832923592998,0.001914553503634604,0.002116380019366663,0.0022266434327974415,0.0022266434327974398,0.002116380019366665,0.001914553503634604,0.001653832923592998,0.0013728244020158695,0.001107124287048371,0.0008820092641052714,0.0007086664922303148,0.0005846519896004146,0.0004979189155766786,0.00043273495221769596,0.0003754251489677205,0.00031820518172823284,0.0002602294569694331,0.00020601978783550077,0.0001622852185483507,0.00013452350807465342,0.0001246376120239237,0.0001302358993368851,0.00014557390675178176,0.0001635180451675267,0.00017765899474502008,0.00018381581429812244,0.0001805465317228693,0.00016872767169233413,0.00015059620575761057,0.0001287520932267441,0.00010549812905678964,8.264102139294073e-05,6.162894358388884e-05,4.3768000861937656e-05,3.0285149655011117e-05,2.215066621998293e-05,1.9749307424323584e-05,2.260121524615016e-05,2.932737383586064e-05,3.7938952270326444e-05,4.636807590733646e-05,5.3032681140721046e-05,5.7202460058909716e-05,5.90188620335918e-05,5.917792239046498e-05,5.84358836091977e-05,5.7173013069749794e-05,5.5216159741848e-05,5.199286868368694e-05,4.692969144310193e-05,3.988951526897621e-05,3.142197649828364e-05,2.2687130429229342e-05
0.0001479779056291123,0.00015844445774700321,0.0001590115927884969,0.00014801633523463863,0.0001289541083222916,0.00010936172279698908,9.774203888923458e-05,9.976903879382219e-05,0.00011541789905812052,0.0001383681189614756,0.00015811878450803753,0.0001640980460103051,0.00015013660555528353,0.00011741862366394612,7.456840452650143e-05,3.468103635296929e-05,1.0391592487163951e-05,8.952515355503777e-06,2.9359495013894907e-05,6.277141944250343e-05,9.611959748846202e-05,0.00011745535642239615,0.00012081974462394024,0.0001085788296040373,9.020944171657493e-05,7.801915231999307e-05,8.16086527492211e-05,0.00010346140572867236,0.00013760899277294597,0.00017203499158199934,0.00019387829619976128,0.0001952590078194309,0.00017721509092318875,0.00014996882956933843,0.00012924920844201192,0.00013005416658484187,0.0001603460760042592,0.00021725932571363686,0.00028741362292315607,0.00035127552458524174,0.0003898809565040912,0.00039130135364563734,0.00035438696758899736,0.00028847621209572273,0.00020942018180755708,0.00013373063839327437,7.330903952363182e-05,3.2802038958236805e-05,1.0364757066335999e-05,1.0707443089363002e-06,1.0707443089362642e-06,1.0364757066335856e-05,3.2802038958236805e-05,7.330903952363182e-05,0.00013373063839327437,0.00020942018180755708,0.00028847621209572273,0.00035438696758899736,0.00039130135364563734,0.0003898809565040912,0.00035127552458524174,0.00028741362292315607,0.00021725932571363686,0.0001603460760042592,0.00013005416658484187,0.0001292492084420118,0.00014996882956933843,0.00017721509092318865,0.0001952590078194309,0.00019387829619976147,0.00017203499158199934,0.00013760899277294618,0.00010346140572867236,8.160865274922132e-05,7.801915231999307e-05,9.020944171657478e-05,0.0001085788296040373,0.00012081974462394021,0.00011745535642239613,9.611959748846222e-05,6.277141944250326e-05,2.9359495013895076e-05,8.952515355503777e-06,1.0391592487163951e-05,3.468103635296929e-05,7.456840452650143e-05,0.00011741862366394612,0.00015013660555528353,0.00016409804601030516,0.00015811878450803753,0.00013836811896147559,0.00011541789905812052,9.976903879382212e-05,9.774203888923458e-05,0.00010936172279698913,0.0001289541083222916,0.00014801633523463855,0.0001590115927884969,0.00015844445774700335,0.0001479779056291123
2.464457752399029e-05,2.161783479270616e-05,2.1275633699262134e-05,2.490549116504865e-05,3.336339080198386e-05,4.6855516192927565e-05,6.483390740755584e-05,8.603419247865099e-05,0.00010864759004823243,0.00013058625812711108,0.0001497814935106471,0.0001644541018554882,0.00017331409327301408,0.00017567461770789732,0.00017149112150623442,0.0001613506874693178,0.00014643363110649347,0.0001284526722144303,0.00010955412763977789,9.215303780466461e-05,7.867964748784964e-05,7.124044282114798e-05,7.123585637394142e-05,7.901417640124933e-05,9.366029587303493e-05,0.00011300635826846701,0.000133906821707974,0.00015275292328552847,0.00016613077852600818,0.00017147670057335307,0.0001675714375517696,0.0001547489335232893,0.000134767103147741,0.00011037725214729908,8.470812728383602e-05,6.062575517207922e-05,4.022774710004468e-05,2.4582579827495963e-05,1.3747154812546137e-05,7.015164236512214e-06,3.2899468404824595e-06,1.4554983738556521e-06,6.410378821771799e-07,3.2668958149080047e-07,2.9958899261740533e-07,5.18669090288148e-07,9.66699515478279e-07,1.5559020727324926e-06,2.1172600294381458e-06,2.4605487906129843e-06,2.4605487906129843e-06,2.1172600294381708e-06,1.5559020727324926e-06,9.66699515478279e-07,5.18669090288148e-07,2.9958899261740533e-07,3.2668958149080047e-07,6.410378821771799e-07,1.4554983738556521e-06,3.2899468404824595e-06,7.015164236512214e-06,1.3747154812546137e-05,2.4582579827495963e-05,4.022774710004468e-05,6.062575517207922e-05,8.47081272838358e-05,0.00011037725214729908,0.0001347671031477409,0.0001547489335232893,0.00016757143755176962,0.00017147670057335307,0.0001661307785260081,0.00015275292328552847,0.00013390682170797425,0.00011300635826846701,9.366029587303512e-05,7.901417640124933e-05,7.123585637394145e-05,7.124044282114797e-05,7.867964748784952e-05,9.215303780466471e-05,0.0001095541276397778,0.0001284526722144303,0.00014643363110649347,0.0001613506874693178,0.00017149112150623442,0.00017567461770789732,0.00017331409327301408,0.00016445410185548807,0.0001497814935106471,0.00013058625812711113,0.00010864759004823243,8.603419247865072e-05,6.483390740755584e-05,4.68555161929274e-05,3.336339080198386e-05,2.4905491165048703e-05,2.1275633699262134e-05,2.161783479270614e-05,2.464457752399029e-05
3.9265060005998255e-05,4.3935915427597284e-05,4.818463740982978e-05,5.0019999860680074e-05,4.806516909234873e-05,4.207935388194364e-05,3.310899345391006e-05,2.3186537398177602e-05,1.46659288138793e-05,9.42762769262177e-06,8.243639646371515e-06,1.0538848413112787e-05,1.4637759550277616e-05,1.8402098269012127e-05,2.0016568970553404e-05,1.862597511480616e-05,1.458810113434207e-05,9.25867888845889e-06,4.40689244337622e-06,1.500291291665896e-06,1.1422736407225063e-06,2.8781004553993202e-06,5.435824501921811e-06,7.297573691997955e-06,7.372053855332292e-06,5.508184494841257e-06,2.661023165098372e-06,6.623913655203794e-07,1.7013214028470343e-06,7.723048087877142e-06,1.997144242994607e-05,3.8826693068370785e-05,6.396138789889854e-05,9.470808295268849e-05,0.00013045207982338976,0.000170864005416065,0.00021586431585709066,0.000265332347915592,0.00031868681590442404,0.000374527712580686,0.00043051758199446016,0.00048359830325936864,0.0005305187115291797,0.0005685325581569712,0.0005960562759463413,0.0006130754885277249,0.0006211578861383166,0.0006230452695874183,0.000621922742447406,0.0006205600046222321,0.000620560004622232,0.0006219227424474062,0.0006230452695874183,0.0006211578861383166,0.0006130754885277249,0.0005960562759463413,0.0005685325581569712,0.0005305187115291797,0.00048359830325936864,0.00043051758199446016,0.000374527712580686,0.00031868681590442404,0.000265332347915592,0.00021586431585709066,0.000170864005416065,0.0001304520798233899,9.470808295268849e-05,6.396138789889866e-05,3.8826693068370785e-05,1.997144242994619e-05,7.723048087877142e-06,1.7013214028470508e-06,6.623913655203794e-07,2.66102316509835e-06,5.508184494841257e-06,7.372053855332305e-06,7.297573691997955e-06,5.4358245019218035e-06,2.8781004553993236e-06,1.1422736407225076e-06,1.5002912916658972e-06,4.406892443376195e-06,9.25867888845889e-06,1.458810113434207e-05,1.862597511480616e-05,2.0016568970553404e-05,1.8402098269012127e-05,1.4637759550277616e-05,1.0538848413112779e-05,8.243639646371515e-06,9.427627692621766e-06,1.46659288138793e-05,2.3186537398177697e-05,3.310899345391006e-05,4.2079353881943716e-05,4.806516909234873e-05,5.001999986068002e-05,4.818463740982978e-05,4.393591542759726e-05,3.9265060005998255e-05
4.0048345148156766e-05,4.6979585286870224e-05,5.253278293602482e-05,5.308372801404419e-05,4.6853124187404325e-05,3.500681320928473e-05,2.141071840649183e-05,1.1059743117484201e-05,7.843310228172025e-06,1.2673039369421003e-05,2.2889896495908627e-05,3.331478783119037e-05,3.854800547868925e-05,3.5509133035503e-05,2.50386302080962e-05,1.1758587907284334e-05,2.1631068969803213e-06,1.7345040107183464e-06,1.2375479389206858e-05,3.1362952755169635e-05,5.237945368997091e-05,6.824009033270462e-05,7.413063034545394e-05,6.988350089456685e-05,6.019940506872259e-05,5.262503543903798e-05,5.412718321748289e-05,6.779103777991119e-05,9.118493930476704e-05,0.0001172401368863777,0.00013737943882748883,0.00014558300090628573,0.00014157980798982326,0.0001316470782437172,0.00012648597525862366,0.00013690668009251644,0.00016904893955631476,0.00022114144078176436,0.000283225985177207,0.000340073947301687,0.00037621086414644443,0.000381101800490179,0.0003525041210074007,0.00029677898443707167,0.00022622112452165858,0.0001546649517487511,9.3239673152531e-05,4.7929108810948175e-05,1.9668109705042534e-05,6.513729360460623e-06,6.513729360460654e-06,1.9668109705042328e-05,4.7929108810948175e-05,9.3239673152531e-05,0.0001546649517487511,0.00022622112452165858,0.00029677898443707167,0.0003525041210074007,0.000381101800490179,0.00037621086414644443,0.000340073947301687,0.000283225985177207,0.00022114144078176436,0.00016904893955631476,0.00013690668009251644,0.0001264859752586236,0.0001316470782437172,0.00014157980798982326,0.00014558300090628573,0.00013737943882748891,0.0001172401368863777,9.11849393047672e-05,6.779103777991119e-05,5.412718321748292e-05,5.262503543903798e-05,6.019940506872251e-05,6.988350089456685e-05,7.413063034545405e-05,6.824009033270452e-05,5.2379453689971064e-05,3.136295275516965e-05,1.2375479389206848e-05,1.7345040107183464e-06,2.1631068969803213e-06,1.1758587907284334e-05,2.50386302080962e-05,3.5509133035503e-05,3.854800547868925e-05,3.331478783119039e-05,2.2889896495908627e-05,1.2673039369420939e-05,7.843310228172025e-06,1.1059743117484298e-05,2.141071840649183e-05,3.500681320928492e-05,4.6853124187404325e-05,5.3083728014044184e-05,5.253278293602482e-05,4.6979585286870346e-05,4.0048345148156766e-05
0.00015865003633965734,0.00016640359806555089,0.0001645060177303346,0.00015817362912205545,0.00015400857025094116,0.0001576624084606567,0.00017202153303038213,0.0001965831982888637,0.00022819829126899486,0.00026280103005721703,0.0002973486170601194,0.0003311139564198516,0.00036574504578596216,0.000404020277757655,0.00044778687472616817,0.0004959484948174627,0.0005434131454240599,0.0005815962532051812,0.0006005065945373625,0.0005918324578117611,0.0005520192758665628,0.0004842507717687914,0.00039855163091542085,0.0003098208775100693,0.00023427994998195638,0.00018534733715918153,0.00017015426586292976,0.000187728210819409,0.00022936045157507268,0.00028101344235308704,0.00032702929190502706,0.00035405688462652465,0.00035411596982884766,0.00032603944895388695,0.00027505663093118314,0.00021082391272419457,0.00014460753750030993,8.647057662878387e-05,4.319807105028126e-05,1.7380497545415945e-05,7.68878641396225e-06,1.0042102684725607e-05,1.918365955713851e-05,3.0169700326173343e-05,3.94107956007664e-05,4.51109220781332e-05,4.714836680763795e-05,4.657453416551356e-05,4.495102363388646e-05,4.3717275094517134e-05,4.371727509451729e-05,4.495102363388644e-05,4.657453416551356e-05,4.714836680763795e-05,4.51109220781332e-05,3.94107956007664e-05,3.0169700326173343e-05,1.918365955713851e-05,1.0042102684725607e-05,7.68878641396225e-06,1.7380497545415945e-05,4.319807105028126e-05,8.647057662878387e-05,0.00014460753750030993,0.00021082391272419457,0.00027505663093118276,0.00032603944895388695,0.0003541159698288471,0.00035405688462652465,0.0003270292919050273,0.00028101344235308704,0.0002293604515750729,0.000187728210819409,0.00017015426586292973,0.00018534733715918153,0.0002342799499819559,0.0003098208775100693,0.0003985516309154205,0.0004842507717687921,0.0005520192758665627,0.0005918324578117612,0.0006005065945373624,0.0005815962532051812,0.0005434131454240599,0.0004959484948174627,0.00044778687472616817,0.000404020277757655,0.00036574504578596216,0.00033111395641985115,0.0002973486170601194,0.0002628010300572171,0.00022819829126899486,0.00019658319828886345,0.00017202153303038213,0.00015766240846065664,0.00015400857025094116,0.00015817362912205535,0.0001645060177303346,0.000166403598065551,0.00015865003633965734
1.0577475191825668e-05,1.0611208397140064e-05,1.0203980415611838e-05,9.67178135494584e-06,9.480808026550195e-06,1.0155541607123753e-05,1.2141843797632123e-05,1.565400269179232e-05,2.054889875931505e-05,2.627544025980607e-05,3.1939018084466135e-05,3.649797959848001e-05,3.907524391410327e-05,3.933055120677134e-05,3.780761276508281e-05,3.615602468207909e-05,3.713780689898375e-05,4.4364768854681246e-05,6.17703076671609e-05,9.288559039770252e-05,0.00014004888462400828,0.00020371143405322425,0.0002820017023161015,0.00037066863358121803,0.00046345092886461285,0.0005528298023494951,0.0006310393336321159,0.0006911529556083695,0.0007280516389146591,0.000739112354288936,0.0007245249192487488,0.0006872313742866754,0.0006325598675408074,0.0005676727182290144,0.000500953672132605,0.00044142400266784554,0.0003982163427578638,0.0003800732008791456,0.000394799315222422,0.0004486010008178177,0.0005452948537436012,0.000685449477639233,0.0008656107737425884,0.001077821694579089,0.001309653797268356,0.0015449072350330706,0.001765014621426011,0.001951028691410183,0.002085923227587315,0.002156832970229448,0.0021568329702294467,0.0020859232275873157,0.001951028691410183,0.001765014621426011,0.0015449072350330706,0.001309653797268356,0.001077821694579089,0.0008656107737425884,0.000685449477639233,0.0005452948537436012,0.0004486010008178177,0.000394799315222422,0.0003800732008791456,0.0003982163427578638,0.00044142400266784554,0.0005009536721326049,0.0005676727182290144,0.0006325598675408072,0.0006872313742866754,0.000724524919248748,0.000739112354288936,0.000728051638914659,0.0006911529556083695,0.0006310393336321165,0.0005528298023494951,0.0004634509288646133,0.00037066863358121803,0.00028200170231610207,0.00020371143405322387,0.00014004888462400863,9.288559039770226e-05,6.177030766716101e-05,4.4364768854681246e-05,3.713780689898375e-05,3.615602468207909e-05,3.780761276508281e-05,3.933055120677134e-05,3.907524391410327e-05,3.649797959848004e-05,3.1939018084466135e-05,2.6275440259806044e-05,2.054889875931505e-05,1.5654002691792264e-05,1.2141843797632123e-05,1.015554160712373e-05,9.480808026550195e-06,9.671781354945852e-06,1.0203980415611838e-05,1.0611208397140094e-05,1.0577475191825668e-05
0.00011153742698817629,0.00012872489278989392,0.0001421944425260881,0.00014991489478893475,0.00015257253830807803,0.00015312151866891176,0.0001552613224355007,0.00016147641305867653,0.000171510635725337,0.0001820158505437155,0.00018764541657629018,0.00018324256876766368,0.00016626221788460164,0.00013839081670824875,0.00010558847949802675,7.638563258701372e-05,5.898508384628012e-05,5.825262110914937e-05,7.379252686042336e-05,9.993125204550414e-05,0.00012770525329489527,0.00014815175227233932,0.0001556567833558429,0.00015005272165347303,0.0001366166191930453,0.00012392961296048315,0.00012040013643418114,0.0001307946683821583,0.00015414057930720028,0.00018385263389609095,0.0002100854440887561,0.0002234585853402815,0.00021877007957077485,0.00019730895681796507,0.000166893772371702,0.00013959659886365552,0.00012794179362710957,0.00014088913720711448,0.00018094507526030212,0.00024330785415292963,0.00031723011657499146,0.0003890538569476231,0.00044589278811495744,0.00047884442836764666,0.0004848902336944375,0.00046713816507305296,0.00043357416653818444,0.0003948453540155569,0.0003617205096886399,0.0003427914850160877,0.00034279148501608714,0.00036172050968863917,0.0003948453540155569,0.00043357416653818444,0.00046713816507305296,0.0004848902336944375,0.00047884442836764666,0.00044589278811495744,0.0003890538569476231,0.00031723011657499146,0.00024330785415292963,0.00018094507526030212,0.00014088913720711448,0.00012794179362710957,0.00013959659886365552,0.00016689377237170188,0.00019730895681796507,0.00021877007957077463,0.0002234585853402815,0.00021008544408875627,0.00018385263389609095,0.00015414057930720047,0.0001307946683821583,0.0001204001364341811,0.00012392961296048315,0.00013661661919304503,0.00015005272165347303,0.00015565678335584295,0.00014815175227233921,0.00012770525329489532,9.993125204550391e-05,7.379252686042345e-05,5.825262110914937e-05,5.898508384628012e-05,7.638563258701372e-05,0.00010558847949802675,0.00013839081670824875,0.00016626221788460164,0.0001832425687676637,0.00018764541657629018,0.00018201585054371548,0.000171510635725337,0.0001614764130586764,0.0001552613224355007,0.00015312151866891173,0.00015257253830807803,0.00014991489478893475,0.0001421944425260881,0.0001287248927898942,0.00011153742698817629
0.00018487793450091723,0.00017684186537890608,0.00016429556301947968,0.00014913875150127315,0.00013370318992470575,0.00012026601733254503,0.00011057620321981375,0.00010552906275297866,0.0001050740438426198,0.00010836536567695073,0.00011409155018050223,0.00012087392719604196,0.00012761914873730384,0.0001337433347008515,0.00013923821970207638,0.00014459913927228785,0.0001506619806280862,0.00015839520802452304,0.00016867270413983352,0.00018203254652662452,0.0001984250041466835,0.0002169779759490545,0.00023585024007547517,0.00025227698301402793,0.0002629077512063389,0.0002644742923064153,0.00025470918032461905,0.00023329962055419195,0.00020255999311980387,0.00016749867934651153,0.0001350727087051122,0.00011265625457717972,0.00010603399969338507,0.00011746996412961331,0.0001444951807598429,0.0001799388184721688,0.00021340101761473188,0.0002339148070947735,0.00023311160603546155,0.00020794681535341188,0.00016207307124230583,0.00010529270580587729,5.109227006245523e-05,1.2885524574365406e-05,5.7497879135765625e-08,1.5039474828033972e-05,5.238379581886604e-05,0.00010021258384164205,0.0001436692365907242,0.0001693492973178214,0.0001693492973178214,0.0001436692365907241,0.00010021258384164205,5.238379581886604e-05,1.5039474828033972e-05,5.7497879135765625e-08,1.2885524574365406e-05,5.109227006245523e-05,0.00010529270580587729,0.00016207307124230583,0.00020794681535341188,0.00023311160603546155,0.0002339148070947735,0.00021340101761473188,0.0001799388184721688,0.00014449518075984323,0.00011746996412961331,0.0001060339996933851,0.00011265625457717972,0.00013507270870511195,0.00016749867934651153,0.00020255999311980354,0.00023329962055419195,0.0002547091803246189,0.0002644742923064153,0.0002629077512063388,0.00025227698301402793,0.000235850240075475,0.00021697797594905435,0.00019842500414668342,0.0001820325465266244,0.00016867270413983357,0.00015839520802452304,0.0001506619806280862,0.00014459913927228785,0.00013923821970207638,0.0001337433347008515,0.00012761914873730384,0.00012087392719604183,0.00011409155018050223,0.00010836536567695078,0.0001050740438426198,0.00010552906275297863,0.00011057620321981375,0.00012026601733254508,0.00013370318992470575,0.00014913875150127304,0.00016429556301947968,0.00017684186537890586,0.00018487793450091723
4.465894080122525e-05,6.516464969086879e-05,8.225088475721808e-05,9.115833508056368e-05,9.023699413195893e-05,8.17245903363575e-05,7.102809874256431e-05,6.471605662683417e-05,6.796708742133303e-05,8.247816846521337e-05,0.00010569338679269881,0.00013171092323868854,0.0001535556924844246,0.0001659379551774925,0.00016739226185079353,0.00016091122829631156,0.00015277868934296065,0.0001500354210349905,0.00015758271534714824,0.00017610577178368554,0.00020169718957192172,0.00022739125856508527,0.0002460449274327325,0.00025343212584915867,0.00025028856768649247,0.00024241628376933024,0.00023869427623137785,0.0002476612730594079,0.0002739208717175515,0.00031573982101678553,0.00036481574525919994,0.0004084259293082158,0.000433316575363621,0.00043006379227306807,0.0003964569464364649,0.0003387775227222709,0.00027054630668197775,0.0002091347508335898,0.00017129879376976426,0.00016898286979375913,0.0002065866257933706,0.00028036913404468343,0.00037997970614956733,0.0004914817189516711,0.0006008637640237734,0.0006969997312978497,0.0007733003198133825,0.0008277754136637127,0.0008617381624273616,0.0008777746200033579,0.0008777746200033582,0.000861738162427361,0.0008277754136637127,0.0007733003198133825,0.0006969997312978497,0.0006008637640237734,0.0004914817189516711,0.00037997970614956733,0.00028036913404468343,0.0002065866257933706,0.00016898286979375913,0.00017129879376976426,0.0002091347508335898,0.00027054630668197775,0.0003387775227222709,0.0003964569464364645,0.00043006379227306807,0.0004333165753636213,0.0004084259293082158,0.00036481574525920054,0.00031573982101678553,0.00027392087171755137,0.0002476612730594079,0.0002386942762313778,0.00024241628376933024,0.0002502885676864923,0.00025343212584915867,0.0002460449274327326,0.00022739125856508494,0.00020169718957192172,0.00017610577178368524,0.0001575827153471485,0.0001500354210349905,0.00015277868934296065,0.00016091122829631156,0.00016739226185079353,0.0001659379551774925,0.0001535556924844246,0.00013171092323868835,0.00010569338679269881,8.247816846521322e-05,6.796708742133303e-05,6.471605662683413e-05,7.102809874256431e-05,8.172459033635764e-05,9.023699413195893e-05,9.11583350805637e-05,8.225088475721808e-05,6.516464969086904e-05,4.465894080122525e-05
8.731407766722018e-06,9.738039040158144e-06,1.3883419312654796e-05,1.954383064957119e-05,2.5191881185770764e-05,2.9596339538627848e-05,3.1889009683743586e-05,3.15938508013848e-05,2.8711450722320564e-05,2.3876439109233827e-05,1.8499449554347697e-05,1.4734958634169961e-05,1.5136768206597329e-05,2.1985627226850347e-05,3.6453333667594244e-05,5.7917633698818336e-05,8.37727047213134e-05,0.0001099452865999467,0.00013205639091502818,0.00014686667556178867,0.0001534490853178037,0.00015355766458668779,0.00015093369539382644,0.00014972469087576223,0.00015261399536530207,0.00015947286437194416,0.00016722293918859958,0.00017114042213971301,0.00016720181650722805,0.00015452499091907817,0.00013675817181205613,0.00012155611651029741,0.00011800394238116303,0.00013275258378687236,0.00016634791490340028,0.00021142901025868055,0.0002539779646719826,0.00027773037584523136,0.0002705643032910282,0.00023067452901683595,0.0001700536904674369,0.00011344884337387418,9.240176034784758e-05,0.00013575024553389155,0.0002594306379598093,0.0004590029725476914,0.000707729084299187,0.000961393715113947,0.00116888606925535,0.0012855929363806329,0.0012855929363806327,0.0011688860692553526,0.000961393715113947,0.000707729084299187,0.0004590029725476914,0.0002594306379598093,0.00013575024553389155,9.240176034784758e-05,0.00011344884337387418,0.0001700536904674369,0.00023067452901683595,0.0002705643032910282,0.00027773037584523136,0.0002539779646719826,0.00021142901025868055,0.0001663479149034005,0.00013275258378687236,0.00011800394238116312,0.00012155611651029741,0.0001367581718120559,0.00015452499091907817,0.00016720181650722814,0.00017114042213971301,0.00016722293918859977,0.00015947286437194416,0.000152613995365302,0.00014972469087576223,0.00015093369539382647,0.00015355766458668765,0.0001534490853178037,0.00014686667556178864,0.00013205639091502824,0.0001099452865999467,8.37727047213134e-05,5.7917633698818336e-05,3.6453333667594244e-05,2.1985627226850347e-05,1.5136768206597329e-05,1.4734958634169983e-05,1.8499449554347697e-05,2.3876439109233847e-05,2.8711450722320564e-05,3.1593850801384796e-05,3.1889009683743586e-05,2.9596339538627865e-05,2.5191881185770764e-05,1.9543830649571247e-05,1.3883419312654796e-05,9.73803904015813e-06,8.731407766722018e-06
